lr,loss
0.000803755144032922,0.37857562936097383
0.0009645061728395063,0.3650560916463534
0.0011574074074074076,0.35277510110164684
0.0013888888888888892,0.34172490717222287
0.0016666666666666668,0.3316820458540071
0.002,0.3225250087367991
0.0024,0.3144535243678838
0.0028799999999999997,0.31082720382449525
0.0034559999999999994,0.31175342051529636
0.0041472,0.31531942602619534
