lr,loss
0.00803755144032922,0.4746919559314847
0.009645061728395063,0.45027636412531136
0.011574074074074075,0.42834714639931915
0.013888888888888892,0.40924398742616175
0.016666666666666666,0.3940040195174515
0.02,0.3849348301626742
0.024,0.38756269492208956
0.0288,0.4234817292634398
0.034559999999999994,0.5389618078712374
0.041472,0.6663280421262607
