lr,loss
0.0803755144032922,0.14389285789337009
0.09645061728395064,0.14644911855226384
0.11574074074074076,0.28263683469042006
0.13888888888888892,0.22796159092307788
0.16666666666666669,1.6526088170213262
0.2,1.7001809341159606
0.24,0.8241816643710809
0.288,0.674477707028409
0.34559999999999996,0.7788661535364532
0.41472,2.438052621155177
