lr,loss
0.02009387860082305,0.6674856941401959
0.02411265432098766,0.6536687999218702
0.02893518518518519,0.6443223191052675
0.03472222222222223,0.6391143701970577
0.04166666666666667,0.6419608487188816
0.05,0.6564229534566403
0.06,0.6936513780057431
0.072,0.7689094619825483
0.08639999999999999,0.8370485046133399
0.10368,0.8911651312373579
