lr,loss
0.00401877572016461,0.3874997449330986
0.0048225308641975315,0.37569909391924733
0.005787037037037038,0.36574752198904753
0.006944444444444446,0.35873619731515644
0.008333333333333333,0.35579646449349817
0.01,0.3562469940762967
0.012,0.3607545340657235
0.0144,0.37014381392300133
0.017279999999999997,0.38678434423543523
0.020736,0.41448367315623913
