lr,loss
0.00803755144032922,0.5991883650422097
0.009645061728395063,0.5709385068640114
0.011574074074074075,0.5471465146839618
0.013888888888888892,0.5285073081329464
0.016666666666666666,0.5187242133952679
0.02,0.5148419089578093
0.024,0.5152212789952756
0.0288,0.524444735147059
0.034559999999999994,0.5601840100213886
0.041472,0.6192731539746745
