lr,loss
0.0401877572016461,3.931901837522164
0.04822530864197532,4.636839969360153
0.05787037037037038,5.779767846722389
0.06944444444444446,6.669084310358739
0.08333333333333334,7.82957573760461
0.1,8.815799027500034
0.12,12.782448194776372
0.144,15.737699136562988
0.17279999999999998,16.951528808475828
0.20736,23.869134278268685
