lr,loss
0.0803755144032922,0.2645926360413432
0.09645061728395064,0.2475505801104009
0.11574074074074076,0.22785154931247234
0.13888888888888892,0.21772542890161276
0.16666666666666669,0.21441141741350292
0.2,0.20823242536745964
0.24,0.20643047514138743
0.288,0.2238438491197303
0.34559999999999996,0.23285765627981164
0.41472,0.25105800937395545
