lr,loss
0.0024112654320987657,0.4266029468029738
0.0028935185185185192,0.4100053460560739
0.0034722222222222225,0.395126567080617
0.0041666666666666675,0.3820780483968555
0.005,0.371523968335241
0.006,0.3640457283072173
0.0072,0.3591744310054928
0.00864,0.35731760747730734
0.010367999999999999,0.359934384977445
0.012441599999999999,0.37551580990478395
