lr,loss
0.00803755144032922,0.6130437195388709
0.009645061728395063,0.5844816831630819
0.011574074074074075,0.5612229643762111
0.013888888888888892,0.5436501125465422
0.016666666666666666,0.5322850145750186
0.02,0.5281946024780764
0.024,0.5315288768314264
0.0288,0.543249291229774
0.034559999999999994,0.5654440031573177
0.041472,0.6042301842263518
