lr,loss
0.00803755144032922,0.6089152717590333
0.009645061728395063,0.5805930263027549
0.011574074074074075,0.5566819200217725
0.013888888888888892,0.5368510202914476
0.016666666666666666,0.5211270688772202
0.02,0.5098908582776785
0.024,0.5043844131007791
0.0288,0.505746150329709
0.034559999999999994,0.515320428147912
0.041472,0.5363853976391255
