lr,loss
0.00803755144032922,0.7102375156037947
0.009645061728395063,0.6817227059953355
0.011574074074074075,0.6572751656875891
0.013888888888888892,0.6368478786770034
0.016666666666666666,0.6204636331779116
0.02,0.6078950574906433
0.024,0.5997905378920191
0.0288,0.5964224377537475
0.034559999999999994,0.6040830176192171
0.041472,0.614002975606743
