lr,loss
0.000803755144032922,0.567959637336433
0.0009645061728395063,0.5356158575117588
0.0011574074074074076,0.5062138853967189
0.0013888888888888892,0.47978001710772517
0.0016666666666666668,0.45838358547165986
0.002,0.458079526849091
0.0024,0.574089847907424
0.0028799999999999997,0.6650437693223357
0.0034559999999999994,0.7289351228177549
0.0041472,0.7549391809906811
